Index,demand
8444,0.25095624
8445,0.28030846
8446,0.07643829
8447,0.019414041
8448,0.050706033
8449,0.041299425
8450,0.09455967
8451,0.1780671
8452,0.059598647
8453,0.16653696
8454,0.10643372
8455,0.069010586
8456,0.012687022
8457,0.01806921
8458,0.049175054
8459,0.072857805
8460,0.01785084
8461,0.15483853
8462,0.17353968
8463,0.145939
8464,0.08382694
8465,0.061415363
8466,0.1127286
8467,0.18507344
8468,0.27668974
8469,0.06861693
8470,0.027553763
8471,0.059750598
8472,0.06350381
8473,0.45552087
8474,0.02914863
8475,0.08016805
8476,0.39254242
8477,0.25670063
8478,0.019775512
8479,0.01763326
8480,0.013395294
8481,0.032010484
8482,0.05464814
8483,0.16510704
8484,0.25743157
8485,0.08458942
8486,0.1304628
8487,0.13299222
8488,0.26928437
8489,0.17212947
8490,0.17716223
8491,0.2595758
8492,0.5216708
8493,0.1014664
8494,0.07633601
8495,0.08569121
8496,0.062472478
8497,0.28874144
8498,0.8694678
8499,0.04577577
8500,0.06571714
8501,0.41066495
8502,0.021731086
8503,0.043329645
8504,0.4163642
8505,0.011635538
8506,0.04225115
8507,0.08516895
8508,0.02016005
8509,0.042833056
8510,0.5238918
8511,0.077562995
8512,0.12754041
8513,0.25900143
8514,0.24726841
8515,0.26222634
8516,0.53672045
8517,0.2828428
8518,0.027605122
8519,0.28009605
8520,0.2802292
8521,0.16957922
8522,0.8466519
8523,0.41236338
8524,0.3935985
8525,0.04875519
8526,0.054594956
8527,0.11997421
8528,0.045431968
8529,0.0559861
8530,0.023467265
8531,0.024629395
8532,0.013663715
8533,0.008288234
8534,0.010710805
8535,0.06332079
8536,0.015153675
8537,0.020888036
8538,0.062197506
8539,0.14467041
8540,0.12709248
8541,0.13692176
8542,0.09856367
8543,0.2736573
8544,0.27537194
8545,0.028660199
8546,0.12937492
8547,0.17772171
8548,0.044441413
8549,0.27813983
8550,0.872864
8551,0.8713877
8552,0.4434758
8553,0.035609767
8554,0.030726438
8555,0.014540827
8556,0.046516374
8557,0.39773718
8558,0.06412148
8559,0.018049309
8560,0.03250376
8561,0.009985776
8562,0.050594304
8563,0.08541172
8564,0.07531003
8565,0.014624868
8566,0.5072074
8567,0.022654468
8568,0.054256126
8569,0.15139206
8570,0.12941726
8571,0.06235729
8572,0.046558052
8573,0.2674593
8574,0.2671448
8575,0.04122609
8576,0.2643571
8577,0.10754956
8578,0.26599318
8579,0.91603935
8580,0.8188364
8581,0.5145472
8582,0.03228222
8583,0.28048232
8584,0.027151024
8585,0.12637039
8586,0.082544774
8587,0.26376697
8588,0.029417915
8589,0.047774967
8590,0.017231606
8591,0.070813395
8592,0.1386034
8593,0.15753348
8594,0.08943044
8595,0.53059924
8596,0.5824729
8597,0.25685513
8598,0.18562177
8599,0.14513673
8600,0.075000614
8601,0.13987555
8602,0.051894695
8603,0.048029568
8604,0.13289517
8605,0.12716845
8606,0.09275339
8607,0.11012495
8608,0.02199562
8609,0.8352139
8610,0.99369943
8611,0.83395755
8612,0.08853473
8613,0.03833969
8614,0.46577144
8615,0.2840253
8616,0.01711902
8617,0.016271794
8618,0.058806654
8619,0.13681342
8620,0.05229363
8621,0.4626696
8622,0.6019414
8623,0.09032713
8624,0.17165352
8625,0.12095905
8626,0.18026473
8627,0.09942247
8628,0.42402405
8629,0.2661366
8630,0.024524525
8631,0.05615181
8632,0.09895913
8633,0.08517802
8634,0.06109671
8635,0.026577324
8636,0.39839154
8637,0.28112224
8638,0.27608222
8639,0.072552264
8640,0.034369882
8641,0.14978382
8642,0.084617555
8643,0.2584446
8644,0.026425447
8645,0.037881814
8646,0.041234568
8647,0.02128106
8648,0.024266787
8649,0.055050172
8650,0.030406903
8651,0.2624684
8652,0.69759065
8653,0.42134154
8654,0.2942585
8655,0.14635557
8656,0.19170031
8657,0.18737955
8658,0.48358193
8659,0.120158955
8660,0.021938661
8661,0.022144176
8662,0.15652987
8663,0.16940346
8664,0.09243425
8665,0.28428864
8666,0.27647454
8667,0.27407977
8668,0.9406781
8669,0.113238946
8670,0.036286037
8671,0.14735647
8672,0.2502033
8673,0.023438318
8674,0.058842257
8675,0.25401202
8676,0.07608816
8677,0.043404035
8678,0.044663016
8679,0.05852545
8680,0.25860158
8681,0.44449377
8682,0.4100675
8683,0.49958795
8684,0.42461076
8685,0.19984931
8686,0.18487117
8687,0.25722516
8688,0.016694998
8689,0.021724
8690,0.1356368
8691,0.08434813
8692,0.06525342
8693,0.273743
8694,0.4681958
8695,0.045956593
8696,0.5206523
8697,0.42035744
8698,0.014899019
8699,0.08055621
8700,0.13495679
8701,0.07549131
8702,0.053626787
8703,0.01217213
8704,0.025891975
8705,0.050653838
8706,0.09544728
8707,0.1188116
8708,0.14804626
8709,0.40788043
8710,0.8485432
8711,0.44513375
8712,0.44842774
8713,0.6687712
8714,0.10568392
8715,0.013515543
8716,0.049505033
8717,0.058768038
8718,0.14579274
8719,0.26925996
8720,0.068469696
8721,0.021582838
8722,0.067056745
8723,0.27798578
8724,0.019911952
8725,0.027525622
8726,0.03201281
8727,0.11973581
8728,0.017224299
8729,0.041708972
8730,0.017644165
8731,0.010706737
8732,0.024474707
8733,0.1109039
8734,0.067004986
8735,0.11039174
8736,0.26114333
8737,0.28224602
8738,0.64589816
8739,0.8633683
8740,0.6788399
8741,0.42313415
8742,0.096413955
8743,0.010474737
8744,0.022741063
8745,0.016240431
8746,0.044267043
8747,0.14338416
8748,0.020296615
8749,0.01679838
8750,0.02317281
8751,0.5706015
8752,0.27678943
8753,0.01953232
8754,0.06579478
8755,0.03715411
8756,0.25199875
8757,0.04623264
8758,0.048827976
8759,0.020731164
8760,0.036578584
8761,0.011531735
8762,0.014048808
8763,0.023963233
8764,0.107697986
8765,0.12674405
8766,0.45160154
8767,0.41193745
8768,0.28800082
8769,0.9622194
8770,0.42857093
8771,0.43003562
8772,0.10423061
8773,0.024185594
8774,0.022020858
8775,0.025911072
8776,0.043042947
8777,0.04607148
8778,0.023573378
8779,0.02889405
8780,0.07191769
8781,0.39939794
8782,0.2706353
8783,0.41205394
8784,0.035880838
8785,0.092186674
8786,0.12348357
8787,0.14268984
8788,0.17786293
8789,0.029982533
8790,0.02134464
8791,0.04387621
8792,0.17028886
8793,0.52083564
8794,0.41048703
8795,0.39637464
8796,0.2684086
8797,0.27995867
8798,0.16696484
8799,0.06695935
8800,0.022904282
8801,0.024973027
8802,0.025635483
8803,0.04419987
8804,0.036515746
8805,0.117236085
8806,0.15282747
8807,0.07065482
8808,0.2580603
8809,0.024406085
8810,0.057784554
8811,0.41068083
8812,0.04407009
8813,0.012670388
8814,0.011272346
8815,0.016732786
8816,0.13897073
8817,0.26866513
8818,0.03887187
8819,0.26279464
8820,0.2721489
8821,0.089562036
8822,0.07088042
8823,0.021341605
8824,0.094068594
8825,0.0716024
8826,0.052072898
8827,0.118080646
8828,0.12913486
8829,0.056093007
8830,0.024602327
8831,0.4055044
8832,0.013798991
8833,0.017844781
8834,0.08188172
8835,0.028485926
8836,0.028214589
8837,0.03353883
8838,0.17275502
8839,0.0556117
8840,0.085746095
8841,0.017833939
8842,0.08171458
8843,0.1860728
8844,0.40379518
8845,0.42199755
8846,0.029805899
8847,0.0126373
8848,0.025235362
8849,0.02136471
8850,0.03129231
8851,0.06952715
8852,0.037833728
8853,0.084939264
8854,0.14991607
8855,0.024970464
8856,0.027955517
8857,0.01692874
8858,0.019980023
8859,0.016490286
8860,0.019899094
8861,0.03278948
8862,0.084354624
8863,0.11432066
8864,0.4525854
8865,0.018519942
8866,0.020533057
8867,0.06521842
8868,0.08520805
8869,0.13009618
8870,0.3923651
8871,0.03187658
8872,0.013624664
8873,0.25283048
8874,0.021475941
8875,0.021451604
8876,0.08328541
8877,0.12690005
8878,0.050998062
8879,0.016898472
8880,0.021456115
8881,0.020568237
8882,0.17052324
8883,0.013842095
8884,0.029102568
8885,0.17544821
8886,0.08099219
8887,0.056767307
8888,0.019491823
8889,0.030432608
8890,0.085148305
8891,0.39891452
8892,0.026027797
8893,0.0116537055
8894,0.019777084
8895,0.020466834
8896,0.070685156
8897,0.06209023
8898,0.2575839
8899,0.082666695
8900,0.25313565
8901,0.112950385
8902,0.03839031
8903,0.024996687
8904,0.033950943
8905,0.03928682
8906,0.17263657
8907,0.017074909
8908,0.10235219
8909,0.021007948
8910,0.13106552
8911,0.043687053
8912,0.014446252
8913,0.015524889
8914,0.267252
8915,0.5080025
8916,0.26582414
8917,0.03740288
8918,0.05970872
8919,0.031517442
8920,0.01922882
8921,0.075713366
8922,0.08319099
8923,0.07059565
8924,0.84457916
8925,0.043694492
8926,0.08115615
8927,0.039919496
8928,0.08993828
8929,0.09553697
8930,0.018144473
8931,0.030015433
8932,0.15118591
8933,0.4215393
8934,0.0651516
8935,0.251515
8936,0.022441056
8937,0.018292073
8938,0.02459457
8939,0.010812089
8940,0.021295028
8941,0.10883732
8942,0.027500575
8943,0.021849211
8944,0.047704104
8945,0.0679742
8946,0.02356847
8947,0.017787522
8948,0.013094402
8949,0.04692722
8950,0.016664552
8951,0.0978101
8952,0.022263072
8953,0.04235745
8954,0.03099591
8955,0.02913155
8956,0.0918608
8957,0.08770318
8958,0.020629663
8959,0.020604856
8960,0.06309118
8961,0.5020828
8962,0.055617485
8963,0.10098478
8964,0.0273886
8965,0.0244139
8966,0.04804862
8967,0.06536464
8968,0.020674318
8969,0.4293645
8970,0.038675006
8971,0.008735165
8972,0.009818739
8973,0.014896577
8974,0.05438822
8975,0.113909766
8976,0.016386528
8977,0.11594776
8978,0.044283316
8979,0.02406668
8980,0.015579877
8981,0.05369471
8982,0.4351952
8983,0.024808738
8984,0.021312082
8985,0.016141472
8986,0.018802026
8987,0.013980243
8988,0.052542392
8989,0.009766182
8990,0.03278362
8991,0.010128533
8992,0.28134298
8993,0.09864901
8994,0.015334724
8995,0.016035229
8996,0.015210266
8997,0.043163378
8998,0.08059589
8999,0.15148923
9000,0.09661362
9001,0.09312831
9002,0.09568558
9003,0.017714368
9004,0.039650094
9005,0.014626357
9006,0.08070664
9007,0.27280465
9008,0.11885481
9009,0.01324069
9010,0.010903109
9011,0.023341179
9012,0.015872456
9013,0.015899278
9014,0.021099932
9015,0.016269831
9016,0.021487067
9017,0.013075054
9018,0.014598163
9019,0.012604563
9020,0.014258976
9021,0.035051722
9022,0.058144547
9023,0.06899763
9024,0.13582763
9025,0.0132532865
9026,0.13731968
9027,0.26427025
9028,0.017290425
9029,0.008260957
9030,0.016653607
9031,0.0143618435
9032,0.025888747
9033,0.024910506
9034,0.015697038
9035,0.025443166
9036,0.03804691
9037,0.025294561
9038,0.05399675
9039,0.025830602
9040,0.015696518
9041,0.071672566
9042,0.016788062
9043,0.012456884
9044,0.011707028
9045,0.082407065
9046,0.025723215
9047,0.051412985
9048,0.015558489
9049,0.012203322
9050,0.030825205
9051,0.015649628
9052,0.09174128
9053,0.011850107
9054,0.01408905
9055,0.13450362
9056,0.060629673
9057,0.05724164
9058,0.05210478
9059,0.08351033
9060,0.021648046
9061,0.008870175
9062,0.082004674
9063,0.018249536
9064,0.050314147
9065,0.011787864
9066,0.11533809
9067,0.020708377
9068,0.018718151
9069,0.02148938
9070,0.023126384
9071,0.022585638
9072,0.018879164
9073,0.012331054
9074,0.01288313
9075,0.0104343295
9076,0.010609189
9077,0.03671877
9078,0.01261373
9079,0.013525437
9080,0.013087498
9081,0.078127265
9082,0.035632063
9083,0.017388266
9084,0.13636091
9085,0.018044714
9086,0.022368874
9087,0.022368949
9088,0.0068917572
9089,0.014119232
9090,0.022134585
9091,0.06450724
9092,0.023984483
9093,0.024199564
9094,0.02139014
9095,0.020799432
9096,0.030877452
9097,0.08453258
9098,0.14116746
9099,0.011828619
9100,0.07569294
9101,0.031722363
9102,0.034569677
9103,0.04616826
9104,0.033505227
9105,0.031847768
9106,0.0397158
9107,0.01737403
9108,0.094248235
9109,0.059343316
9110,0.014715513
9111,0.07788658
9112,0.03910502
9113,0.06352383
9114,0.06267309
9115,0.27142876
9116,0.4268045
9117,0.01942275
9118,0.2705037
9119,0.06580291
9120,0.12617187
9121,0.09724731
9122,0.11816968
9123,0.047342695
9124,0.03423165
9125,0.064548336
9126,0.021191185
9127,0.019216936
9128,0.01684484
9129,0.013368979
9130,0.11908241
9131,0.037354257
9132,0.6505488
9133,0.12657502
9134,0.059542593
9135,0.033488847
9136,0.12511227
9137,0.043863352
9138,0.020456081
9139,0.04675696
9140,0.019817175
9141,0.015427579
9142,0.03621477
9143,0.08833227
9144,0.0943891
9145,0.45964605
9146,0.4314357
9147,0.056010734
9148,0.045417227
9149,0.47280365
9150,0.1364029
9151,0.033532426
9152,0.027065024
9153,0.038534224
9154,0.047248762
9155,0.03878656
9156,0.45262352
9157,0.10584163
9158,0.2669947
9159,0.44097513
9160,0.11808685
9161,0.035266828
9162,0.4677156
9163,0.029780943
9164,0.044503976
9165,0.2667664
9166,0.03303307
9167,0.05271907
9168,0.03926574
9169,0.033165224
9170,0.010152812
9171,0.0442974
9172,0.07298501
9173,0.095393606
9174,0.037890226
9175,0.038345333
9176,0.4349393
9177,0.4417892
9178,0.03911242
9179,0.034469828
9180,0.03773703
9181,0.027871763
9182,0.043556362
9183,0.026528582
9184,0.04122501
9185,0.060845267
9186,0.08140034
9187,0.08972339
9188,0.11095493
9189,0.063643485
9190,0.4360254
9191,0.037334595
9192,0.039549425
9193,0.026553353
9194,0.016141407
9195,0.022924501
9196,0.01407288
9197,0.016335472
9198,0.064544484
9199,0.46516114
9200,0.06539755
9201,0.06494734
9202,0.43628767
9203,0.2761166
9204,0.06370142
9205,0.04248306
9206,0.019066034
9207,0.018914841
9208,0.016181475
9209,0.0256513
9210,0.015171714
9211,0.06649274
9212,0.08179763
9213,0.10552155
9214,0.44510207
9215,0.48858884
9216,0.01772229
9217,0.037236128
9218,0.0419619
9219,0.01646087
9220,0.019495679
9221,0.02269647
9222,0.0215718
9223,0.020730197
9224,0.1660834
9225,0.017236222
9226,0.032506544
9227,0.047367454
9228,0.042981703
9229,0.11221858
9230,0.52240646
9231,0.024855351
9232,0.04273612
9233,0.033371232
9234,0.033712365
9235,0.06236395
9236,0.045535438
9237,0.01824934
9238,0.021628616
9239,0.095766686
9240,0.13667616
9241,0.07118691
9242,0.26324874
9243,0.04228892
9244,0.013759377
9245,0.028822955
9246,0.025342798
9247,0.03069195
9248,0.0636972
9249,0.05986595
9250,0.24773732
9251,0.038856603
9252,0.07732851
9253,0.03894861
9254,0.034471873
9255,0.01877022
9256,0.030120807
9257,0.045448307
9258,0.012646471
9259,0.020373523
9260,0.022379147
9261,0.096723676
9262,0.16943306
9263,0.17388183
9264,0.054151345
9265,0.0535341
9266,0.041258
9267,0.08108854
9268,0.066245176
9269,0.019072367
9270,0.014418337
9271,0.027029818
9272,0.117033586
9273,0.023472253
9274,0.023199879
9275,0.031232402
9276,0.076326564
9277,0.08571602
9278,0.25589183
9279,0.15798147
9280,0.2521748
9281,0.10376485
9282,0.053124223
9283,0.022886781
9284,0.077384874
9285,0.04846969
9286,0.10433391
9287,0.05626998
9288,0.6675074
9289,0.15020318
9290,0.042706534
9291,0.044293687
9292,0.11637777
9293,0.040417694
9294,0.05472503
9295,0.021400815
9296,0.013020415
9297,0.07517997
9298,0.010742885
9299,0.016229171
9300,0.01702402
9301,0.076422825
9302,0.035253618
9303,0.08309938
9304,0.0631211
9305,0.1461955
9306,0.24899131
9307,0.4499387
9308,0.08482666
9309,0.027815329
9310,0.10042888
9311,0.01826483
9312,0.048342913
9313,0.013536349
9314,0.08540852
9315,0.08052376
9316,0.13013169
9317,0.060836527
9318,0.11246748
9319,0.05281429
9320,0.07166369
9321,0.047859844
9322,0.023256654
9323,0.021258172
9324,0.13469814
9325,0.023527415
9326,0.038962148
9327,0.012305524
9328,0.020243188
9329,0.04067681
9330,0.052116722
9331,0.09766925
9332,0.25232264
9333,0.12900618
9334,0.18467705
9335,0.12863673
9336,0.14507967
9337,0.021382568
9338,0.124044955
9339,0.018616624
9340,0.0555349
9341,0.044774983
9342,0.09791195
9343,0.043649238
9344,0.0290903
9345,0.06494322
9346,0.048536662
9347,0.053578973
9348,0.095602795
9349,0.033185028
9350,0.053072024
9351,0.019419229
9352,0.019222815
9353,0.015686307
9354,0.05811222
9355,0.015773885
9356,0.024410779
9357,0.04113607
9358,0.06202327
9359,0.1674938
9360,0.47229975
9361,0.1341484
9362,0.16244398
9363,0.067649126
9364,0.09913844
9365,0.11695849
9366,0.10683173
9367,0.06812653
9368,0.012220796
9369,0.020119319
9370,0.28197992
9371,0.082649946
9372,0.1005674
9373,0.061147667
9374,0.078295484
9375,0.02145206
9376,0.019913126
9377,0.019346068
9378,0.034463305
9379,0.15115277
9380,0.068274215
9381,0.037864476
9382,0.14531514
9383,0.5550199
9384,0.1298199
9385,0.03374876
9386,0.26564825
9387,0.084823325
9388,0.25710276
9389,0.27890328
9390,0.08297769
9391,0.016892916
9392,0.044555657
9393,0.094762094
9394,0.17626533
9395,0.05823629
9396,0.26086152
9397,0.09839966
9398,0.067454584
9399,0.012730986
9400,0.017921563
9401,0.045788776
9402,0.079678826
9403,0.020390624
9404,0.16873449
9405,0.16562362
9406,0.15834548
9407,0.099512935
9408,0.042951737
9409,0.12746494
9410,0.25069585
9411,0.27430046
9412,0.06538211
9413,0.025939371
9414,0.050429698
9415,0.03428862
9416,0.027037555
9417,0.063003704
9418,0.46612245
9419,0.047980983
9420,0.07754432
9421,0.39630803
9422,0.17229314
9423,0.023732305
9424,0.018069722
9425,0.014534711
9426,0.013485989
9427,0.031039324
9428,0.05585058
9429,0.15622053
9430,0.2593102
9431,0.12749264
9432,0.11742076
9433,0.2669163
9434,0.2579329
9435,0.17552462
9436,0.26054686
9437,0.51509714
9438,0.12532283
9439,0.024442902
9440,0.058963604
9441,0.07392353
9442,0.07231526
9443,0.2841063
9444,0.8494896
9445,0.052504882
9446,0.06153841
9447,0.41809642
9448,0.020848295
9449,0.03973446
9450,0.26762217
9451,0.011295925
9452,0.047023986
9453,0.09442659
9454,0.017648933
9455,0.031523567
9456,0.015158404
9457,0.26641667
9458,0.06611243
9459,0.12625684
9460,0.2590489
9461,0.17770204
9462,0.25434265
9463,0.5523154
9464,0.28323022
9465,0.03915576
9466,0.178048
9467,0.28053597
9468,0.28351516
9469,0.8343105
9470,0.38904047
9471,0.29049435
9472,0.04544818
9473,0.11723398
9474,0.04072857
9475,0.047960922
9476,0.02238851
9477,0.020532446
9478,0.015387815
9479,0.00924205
9480,0.06203152
9481,0.014731576
9482,0.023087114
9483,0.024661032
9484,0.08329148
9485,0.14901504
9486,0.13788038
9487,0.14947185
9488,0.10705362
9489,0.17476034
9490,0.27747804
9491,0.03008645
9492,0.12721977
9493,0.27299273
9494,0.040829018
9495,0.07913921
9496,0.8916154
9497,0.8424581
9498,0.4972433
9499,0.045382235
9500,0.024551153
9501,0.023515806
9502,0.040122047
9503,0.38897365
9504,0.08940654
9505,0.01868983
9506,0.030283429
9507,0.010764452
9508,0.047907848
9509,0.0829125
9510,0.07551046
9511,0.014390014
9512,0.47828776
9513,0.023092287
9514,0.03481213
9515,0.1684846
9516,0.13524634
9517,0.06870049
9518,0.05563013
9519,0.2688839
9520,0.26645944
9521,0.5051672
9522,0.14289634
9523,0.14679055
9524,0.92420393
9525,0.84376025
9526,0.46705255
9527,0.021238377
9528,0.09520823
9529,0.020700961
9530,0.015970156
9531,0.26974553
9532,0.08476986
9533,0.26401663
9534,0.02831829
9535,0.047005508
9536,0.015944114
9537,0.072478175
9538,0.13748312
9539,0.1585845
9540,0.09346102
9541,0.5350546
9542,0.25960663
9543,0.15794922
9544,0.18601646
9545,0.13324854
9546,0.065253064
9547,0.15270454
9548,0.0545734
9549,0.04497517
9550,0.019111337
9551,0.13774812
9552,0.2613627
9553,0.06136842
9554,0.10058308
9555,0.032023713
9556,0.8573078
9557,0.99278265
9558,0.84868354
9559,0.06672022
9560,0.03392308
9561,0.27595398
9562,0.02458195
9563,0.2729436
9564,0.022814674
9565,0.014154545
9566,0.01687004
9567,0.014956017
9568,0.04633172
9569,0.12203681
9570,0.057585564
9571,0.48732996
9572,0.54278755
9573,0.10307613
9574,0.15037483
9575,0.13796692
9576,0.18326323
9577,0.08089919
9578,0.44662666
9579,0.1175932
9580,0.017251076
9581,0.071867496
9582,0.1066853
9583,0.070887215
9584,0.045540813
9585,0.02128749
9586,0.3940813
9587,0.54085475
9588,0.27857643
9589,0.073803365
9590,0.025787955
9591,0.16386256
9592,0.07057041
9593,0.26123434
9594,0.021321185
9595,0.054032184
9596,0.041585088
9597,0.023435287
9598,0.020918624
9599,0.056928974
9600,0.026649538
9601,0.52609086
9602,0.71406627
9603,0.4186919
9604,0.29355234
9605,0.14056356
9606,0.19377567
9607,0.25756526
9608,0.435121
9609,0.09172425
9610,0.021926656
9611,0.028589258
9612,0.02148924
9613,0.26857415
9614,0.16975898
9615,0.064449646
9616,0.28796798
9617,0.18780454
9618,0.27989358
9619,0.9622065
9620,0.10853468
9621,0.25292933
9622,0.24797672
9623,0.020602623
9624,0.0625114
9625,0.40338326
9626,0.08614406
9627,0.044840544
9628,0.045410614
9629,0.058049917
9630,0.2537234
9631,0.43787587
9632,0.27985013
9633,0.5486361
9634,0.4373663
9635,0.18962015
9636,0.26148102
9637,0.47341886
9638,0.013611986
9639,0.022535898
9640,0.27204454
9641,0.07181037
9642,0.05970351
9643,0.45082802
9644,0.27142802
9645,0.04592878
9646,0.4953181
9647,0.43950328
9648,0.015246846
9649,0.07024608
9650,0.112702966
9651,0.08689634
9652,0.054188684
9653,0.026594883
9654,0.013588568
9655,0.026902726
9656,0.04478422
9657,0.1019036
9658,0.11807663
9659,0.15765958
9660,0.40814888
9661,0.8217685
9662,0.44118
9663,0.43796638
9664,0.59776264
9665,0.10033456
9666,0.014728833
9667,0.04611844
9668,0.045892306
9669,0.26527983
9670,0.26385692
9671,0.06435309
9672,0.021565966
9673,0.070896715
9674,0.27841932
9675,0.025327474
9676,0.029695977
9677,0.04808793
9678,0.10515635
9679,0.019405188
9680,0.017440714
9681,0.044433717
9682,0.015774157
9683,0.011281895
9684,0.029979141
9685,0.10406187
9686,0.06565975
9687,0.10106152
9688,0.26523972
9689,0.28321812
9690,0.5354013
9691,0.8950154
9692,0.69683105
9693,0.42533424
9694,0.1063969
9695,0.029212411
9696,0.02124864
9697,0.06356967
9698,0.11697264
9699,0.020627517
9700,0.027786452
9701,0.5686671
9702,0.057224866
9703,0.017672168
9704,0.24661013
9705,0.040722426
9706,0.25167564
9707,0.050596014
9708,0.021859366
9709,0.023113282
9710,0.01137048
9711,0.013511424
9712,0.027916852
9713,0.106858164
9714,0.13442376
9715,0.4957444
9716,0.38969156
9717,0.28916192
9718,0.9729657
9719,0.4360947
9720,0.43818253
9721,0.106004365
9722,0.027475704
9723,0.03683413
9724,0.053471282
9725,0.04782502
9726,0.018783908
9727,0.030493498
9728,0.076336585
9729,0.39279535
9730,0.26569098
9731,0.41773823
9732,0.026390018
9733,0.09220628
9734,0.120379314
9735,0.13780065
9736,0.17470835
9737,0.03381479
9738,0.020217806
9739,0.04606279
9740,0.1680396
9741,0.5198948
9742,0.42136675
9743,0.40468913
9744,0.2769987
9745,0.41653517
9746,0.18246497
9747,0.06561444
9748,0.021537345
9749,0.0332184
9750,0.019975547
9751,0.01650648
9752,0.052752104
9753,0.037224807
9754,0.12245517
9755,0.15392876
9756,0.067668915
9757,0.2589353
9758,0.025569005
9759,0.046047177
9760,0.018576685
9761,0.25142166
9762,0.04226119
9763,0.011471674
9764,0.014744134
9765,0.13959746
9766,0.17440021
9767,0.04291864
9768,0.04149027
9769,0.26349604
9770,0.2770519
9771,0.09160015
9772,0.066419736
9773,0.10468012
9774,0.07342163
9775,0.055264764
9776,0.12530912
9777,0.1333318
9778,0.047049545
9779,0.019064017
9780,0.25940654
9781,0.014856426
9782,0.018354792
9783,0.016117424
9784,0.084996626
9785,0.032621156
9786,0.03940771
9787,0.17000782
9788,0.045122355
9789,0.070675075
9790,0.019958222
9791,0.072272584
9792,0.2625519
9793,0.43181986
9794,0.42732558
9795,0.032665115
9796,0.013732802
9797,0.021078479
9798,0.016604789
9799,0.02129475
9800,0.057650566
9801,0.038221195
9802,0.09234964
9803,0.14101188
9804,0.024771268
9805,0.03423892
9806,0.016941367
9807,0.019967726
9808,0.0165328
9809,0.021173785
9810,0.040015873
9811,0.08437707
9812,0.13409336
9813,0.47185493
9814,0.025824523
9815,0.016430503
9816,0.0697528
9817,0.09538769
9818,0.14043458
9819,0.2590102
9820,0.046572283
9821,0.013124429
9822,0.25185436
9823,0.021363528
9824,0.08903288
9825,0.13124609
9826,0.05546084
9827,0.01943855
9828,0.02175885
9829,0.016612675
9830,0.1599559
9831,0.015885124
9832,0.032804877
9833,0.17445135
9834,0.08106005
9835,0.05378981
9836,0.023894161
9837,0.02924735
9838,0.092325896
9839,0.41911757
9840,0.024872322
9841,0.010879859
9842,0.02638837
9843,0.06138949
9844,0.06558284
9845,0.26269507
9846,0.064883195
9847,0.2542462
9848,0.11648612
9849,0.027659051
9850,0.02310548
9851,0.04166455
9852,0.02832949
9853,0.2579883
9854,0.02297271
9855,0.10027845
9856,0.022047967
9857,0.13633685
9858,0.04689893
9859,0.019288832
9860,0.01458629
9861,0.41403884
9862,0.47056228
9863,0.26673856
9864,0.041209165
9865,0.013485353
9866,0.060063135
9867,0.02233098
9868,0.02096188
9869,0.07675167
9870,0.09904551
9871,0.066011794
9872,0.80968237
9873,0.020216662
9874,0.06917517
9875,0.0905463
9876,0.09292817
9877,0.014951667
9878,0.030756352
9879,0.13384756
9880,0.28980216
9881,0.06955759
9882,0.25353104
9883,0.021072742
9884,0.020450447
9885,0.010003308
9886,0.024372412
9887,0.117103
9888,0.023838323
9889,0.023235697
9890,0.07477043
9891,0.029937213
9892,0.013325329
9893,0.046840593
9894,0.020766523
9895,0.10577133
9896,0.040304493
9897,0.055015247
9898,0.033469617
9899,0.027760511
9900,0.09457998
9901,0.10953912
9902,0.066517144
9903,0.5097833
9904,0.055846613
9905,0.099843204
9906,0.029228505
9907,0.054093778
9908,0.06740832
9909,0.022199303
9910,0.43871045
9911,0.056149516
9912,0.019191213
9913,0.0072785206
9914,0.04569173
9915,0.11210483
9916,0.016081758
9917,0.025381945
9918,0.12858716
9919,0.042515457
9920,0.024880158
9921,0.04252814
9922,0.44958127
9923,0.032982048
9924,0.018714504
9925,0.017512618
9926,0.017894717
9927,0.060957257
9928,0.035117976
9929,0.019983465
9930,0.276475
9931,0.08847207
9932,0.013209541
9933,0.015309973
9934,0.033642877
9935,0.08005951
9936,0.16556768
9937,0.10447781
9938,0.09682003
9939,0.094496146
9940,0.023030998
9941,0.043584656
9942,0.08213332
9943,0.26107782
9944,0.104904875
9945,0.008948811
9946,0.02427017
9947,0.016380448
9948,0.025224239
9949,0.01919582
9950,0.018696524
9951,0.01363809
9952,0.011944092
9953,0.01659531
9954,0.016163256
9955,0.03962604
9956,0.047714796
9957,0.06935934
9958,0.13332799
9959,0.016445773
9960,0.013094919
9961,0.26862553
9962,0.17011127
9963,0.01383197
9964,0.0136298
9965,0.014681299
9966,0.025716564
9967,0.015931167
9968,0.0130166095
9969,0.0208837
9970,0.024513375
9971,0.015140297
9972,0.040005986
9973,0.016204039
9974,0.03415397
9975,0.02775353
9976,0.01933799
9977,0.0236315
9978,0.061851744
9979,0.019152576
9980,0.01314003
9981,0.10192229
9982,0.02618154
9983,0.048901066
9984,0.028332505
9985,0.013208228
9986,0.095876776
9987,0.013732633
9988,0.013376772
9989,0.15102312
9990,0.05563558
9991,0.065192826
9992,0.06604732
9993,0.018417127
9994,0.082716204
9995,0.021717552
9996,0.009008781
9997,0.014822504
9998,0.09833333
